,TF,Term,Stem,wTF,SType,Score,wTFref
2867,9,experimentation,experiment,0.0001645097609124808,raw,1.7764660386126694,2.7840836081723563e-05
3829,9,gifted,gift,0.0001645097609124808,raw,1.7764660386126694,2.7840836081723563e-05
1702,11,greece,greec,0.00020106748555969876,raw,1.769497369296576,3.426564440827515e-05
1743,11,flexibility,flexibl,0.00020106748555969876,raw,1.769497369296576,3.426564440827515e-05
2369,11,rail,rail,0.00020106748555969876,raw,1.769497369296576,3.426564440827515e-05
936,125,union,union,0.0022848577904511225,raw,1.7684978689634927,0.00038977170514412985
294,13,tangible,tangibl,0.00023762521020691672,raw,1.764701197033083,4.0690452734826745e-05
739,15,teams,team,0.0002741829348541347,raw,1.761198566481881,4.711526106137834e-05
835,22,benefits,benefit,0.0004021349711193975,raw,1.7387257106298226,7.06728915920675e-05
1309,10,considers,consid,0.0001827886232360898,raw,1.7387257106298226,3.212404163275796e-05
1611,8,challenging,challeng,0.00014623089858887184,raw,1.7387257106298226,2.5699233306206364e-05
2674,8,outline,outlin,0.00014623089858887184,raw,1.7387257106298226,2.5699233306206364e-05
232,4,founders,founder,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
821,4,assessments,assess,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
1018,4,accelerating,acceler,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
1572,4,capitalists,capitalist,7.311544929443592e-05,stem,1.7387257106298226,1.2849616653103182e-05
2028,4,scarce,scarc,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
2714,4,newton,newton,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
2905,4,arabic,arab,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
3442,4,rotor,rotor,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
3508,4,ion,ion,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
3673,4,detecting,detect,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
3851,4,capitalist,capitalist,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
4233,4,johns,john,7.311544929443592e-05,raw,1.7387257106298226,1.2849616653103182e-05
782,48,phase,phase,0.000877385391533231,raw,1.7387257106298224,0.0001541953998372382
872,18,scholars,scholar,0.0003290195218249616,raw,1.7387257106298224,5.782327493896432e-05
340,6,executives,execut,0.00010967317394165388,raw,1.7387257106298224,1.9274424979654775e-05
1298,6,monetary,monetari,0.00010967317394165388,raw,1.7387257106298224,1.9274424979654775e-05
2194,6,hierarchies,hierarchi,0.00010967317394165388,stem,1.7387257106298224,1.9274424979654775e-05
2901,6,inspiration,inspir,0.00010967317394165388,raw,1.7387257106298224,1.9274424979654775e-05
3413,6,fighter,fighter,0.00010967317394165388,raw,1.7387257106298224,1.9274424979654775e-05
4100,6,subordinates,subordin,0.00010967317394165388,raw,1.7387257106298224,1.9274424979654775e-05
571,17,climate,climat,0.0003107406595013526,raw,1.7193076247727208,5.5681672163447126e-05
444,26,tool,tool,0.00047525042041383344,raw,1.7134079026455327,8.566411102068788e-05
282,11,productivity,product,0.00020106748555969876,raw,1.7088727474801413,3.640724718379235e-05
2006,11,significantly,significantli,0.00020106748555969876,raw,1.7088727474801413,3.640724718379235e-05
644,29,discovery,discoveri,0.0005300870073846604,raw,1.7048241589541413,9.637212489827387e-05
1861,29,brain,brain,0.0005300870073846604,raw,1.7048241589541413,9.637212489827387e-05
2019,9,influential,influenti,0.0001645097609124808,raw,1.7023580664589477,2.9982438857240758e-05
3191,9,oldest,oldest,0.0001645097609124808,raw,1.7023580664589477,2.9982438857240758e-05
3879,9,daniel,daniel,0.0001645097609124808,raw,1.7023580664589477,2.9982438857240758e-05
13,16,viewed,view,0.0002924617971777437,raw,1.6979037161095674,5.3540069387929924e-05
1152,37,remove,remov,0.0006763179059735323,raw,1.694665720835792,0.00012421296097999744
1449,14,adding,ad,0.0002559040725305257,raw,1.6922056949949296,4.711526106137834e-05
2315,7,cheaper,cheaper,0.00012795203626526284,raw,1.6922056949949296,2.355763053068917e-05
2941,7,spinning,spin,0.00012795203626526284,raw,1.6922056949949296,2.355763053068917e-05
3228,7,investigate,investig,0.00012795203626526284,raw,1.6922056949949296,2.355763053068917e-05
530,33,developing,develop,0.0006032024566790963,raw,1.6894546616230397,0.00011136334432689425
2257,26,storage,storag,0.00047525042041383344,raw,1.6887152900551612,8.780571379620508e-05
97,31,measures,measur,0.0005666447320318783,raw,1.6863577251125066,0.00010493853600034265
1187,24,processing,process,0.0004386926957666155,raw,1.6846584893595467,8.138090546965349e-05
726,39,internal,intern,0.0007128756306207501,raw,1.6806180798225419,0.00013277937208206622
323,22,producing,produc,0.0004021349711193975,raw,1.6798852106068891,7.49560971431019e-05
1840,5,assumes,assum,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
1927,5,usable,usabl,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
2177,5,efficiently,effici,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
2197,5,super,super,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
2396,5,aerial,aerial,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
2599,5,utilizing,util,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
2695,5,perpetual,perpetu,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
3322,5,engaging,engag,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
3482,5,satellite,satellit,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
3552,5,lifting,lift,9.13943116180449e-05,raw,1.6741871894922513,1.7132822204137576e-05
2282,23,devices,devic,0.0004204138334430065,raw,1.668767122022912,7.92393026941363e-05
70,67,analysis,analysi,0.0012246837756818016,raw,1.6667522110047333,0.00023129309975585728
286,21,findings,find,0.00038385610879578853,raw,1.6623527318452485,7.28144943675847e-05
394,32,introduced,introduc,0.0005849235943554873,raw,1.658683002956286,0.00011136334432689425
944,8,consulting,consult,0.00014623089858887184,raw,1.658683002956286,2.7840836081723563e-05
985,8,ireland,ireland,0.00014623089858887184,raw,1.658683002956286,2.7840836081723563e-05
3435,8,tower,tower,0.00014623089858887184,raw,1.658683002956286,2.7840836081723563e-05
3469,8,virus,viru,0.00014623089858887184,raw,1.658683002956286,2.7840836081723563e-05
3668,8,plasma,plasma,0.00014623089858887184,raw,1.658683002956286,2.7840836081723563e-05
4039,8,diversity,divers,0.00014623089858887184,raw,1.658683002956286,2.7840836081723563e-05
308,22,peter,peter,0.0004021349711193975,raw,1.6517143336401927,7.70976999186191e-05
891,11,advances,advanc,0.00020106748555969876,raw,1.6517143336401927,3.854884995930955e-05
722,78,organization,organ,0.0014257512612415003,raw,1.6488693815079614,0.0002741251552662012
800,42,levels,level,0.0007677122175915771,raw,1.6477539324240957,0.0001477705915106866
727,14,ultimately,ultim,0.0002559040725305257,raw,1.6477539324240957,4.925686383689553e-05
1141,14,historic,histor,0.0002559040725305257,raw,1.6477539324240957,4.925686383689553e-05
1487,40,intellectual,intellectu,0.0007311544929443592,raw,1.6434155308254979,0.000141345783184135
1239,26,mental,mental,0.00047525042041383344,raw,1.6410872410659063,9.208891934723948e-05
967,62,studies,studi,0.0011332894640637566,raw,1.6365962155534426,0.0002205850858782713
416,104,data,data,0.0019010016816553338,raw,1.6352901233815806,0.0003704972801644751
296,12,improvements,improv,0.00021934634788330776,raw,1.6333651949719963,4.283205551034394e-05
1893,6,imperative,imper,0.00010967317394165388,raw,1.6333651949719963,2.141602775517197e-05
2664,6,prediction,predict,0.00010967317394165388,raw,1.6333651949719963,2.141602775517197e-05
3869,6,linguistic,linguist,0.00010967317394165388,raw,1.6333651949719963,2.141602775517197e-05
391,3,advent,advent,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
987,3,jonathan,jonathan,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
989,3,physicist,physicist,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
1138,3,agenda,agenda,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
1234,3,facilitated,facilit,5.483658697082694e-05,stem,1.6333651949719963,1.0708013877585985e-05
1344,3,legally,legal,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
1667,3,pillars,pillar,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
1745,3,culturally,cultur,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
1875,3,distinguishes,distinguish,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
1933,3,implementations,implement,5.483658697082694e-05,stem,1.6333651949719963,1.0708013877585985e-05
2020,3,disrupt,disrupt,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2064,3,legacy,legaci,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2334,3,shutter,shutter,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2339,3,lightweight,lightweight,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2354,3,instantaneous,instantan,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2380,3,airlines,airlin,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2569,3,fran,fran,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2648,3,accessible,access,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2703,3,communes,commun,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2775,3,berne,bern,5.483658697082694e-05,stem,1.6333651949719963,1.0708013877585985e-05
2781,3,comply,compli,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
2908,3,transaction,transact,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3000,3,dupont,dupont,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3051,3,morocco,morocco,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3315,3,florence,florenc,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3551,3,shielded,shield,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3677,3,pillar,pillar,5.483658697082694e-05,stem,1.6333651949719963,1.0708013877585985e-05
3734,3,stealth,stealth,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3763,3,geography,geographi,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3860,3,continual,continu,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3866,3,grafton,grafton,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
3951,3,humanism,human,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4015,3,neocortex,neocortex,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4024,3,physicists,physicist,5.483658697082694e-05,stem,1.6333651949719963,1.0708013877585985e-05
4079,3,baer,baer,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4101,3,endeavors,endeavor,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4105,3,supervisors,supervisor,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4110,3,entail,entail,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4139,3,byzantine,byzantin,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4159,3,crane,crane,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4170,3,pulp,pulp,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4183,3,fireworks,firework,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4210,3,ernst,ernst,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
4241,3,las,la,5.483658697082694e-05,raw,1.6333651949719963,1.0708013877585985e-05
613,27,adopted,adopt,0.0004935292827374424,raw,1.633365194971996,9.637212489827387e-05
747,27,curve,curv,0.0004935292827374424,raw,1.633365194971996,9.637212489827387e-05
1604,9,competing,compet,0.0001645097609124808,raw,1.633365194971996,3.212404163275796e-05
1777,9,connections,connect,0.0001645097609124808,raw,1.633365194971996,3.212404163275796e-05
2058,9,ryan,ryan,0.0001645097609124808,raw,1.633365194971996,3.212404163275796e-05
3346,9,dimension,dimens,0.0001645097609124808,raw,1.633365194971996,3.212404163275796e-05
3475,9,underwater,underwat,0.0001645097609124808,raw,1.633365194971996,3.212404163275796e-05
3923,5,fostering,foster,9.13943116180449e-05,stem,1.633365194971996,1.7846689795976643e-05
2152,75,press,press,0.0013709146742706734,raw,1.6174918458157062,0.000271983552490684
2121,40,electric,electr,0.0007311544929443592,raw,1.6135625676758165,0.0001456289887351694
746,10,shaped,shape,0.0001827886232360898,raw,1.6135625676758165,3.640724718379235e-05
855,10,wider,wider,0.0001827886232360898,raw,1.6135625676758165,3.640724718379235e-05
1099,10,engines,engin,0.0001827886232360898,raw,1.6135625676758165,3.640724718379235e-05
178,17,argued,argu,0.0003107406595013526,raw,1.6101083328077288,6.210648048999872e-05
307,17,tasks,task,0.0003107406595013526,raw,1.6101083328077288,6.210648048999872e-05
1805,7,andrew,andrew,0.00012795203626526284,raw,1.6051943180052999,2.5699233306206364e-05
1900,7,trigger,trigger,0.00012795203626526284,raw,1.6051943180052999,2.5699233306206364e-05
2870,7,explore,explor,0.00012795203626526284,raw,1.6051943180052999,2.5699233306206364e-05
3714,7,therapy,therapi,0.00012795203626526284,raw,1.6051943180052999,2.5699233306206364e-05
3931,7,everyday,everyday,0.00012795203626526284,raw,1.6051943180052999,2.5699233306206364e-05
2224,43,leader,leader,0.0007859910799151861,raw,1.6013258412273796,0.0001584786053882726
42,18,involve,involv,0.0003290195218249616,raw,1.6005753721490052,6.638968604103311e-05
93,51,sources,sourc,0.000932221978504058,raw,1.598679636984106,0.00018846104424551335
1011,11,ray,ray,0.00020106748555969876,raw,1.597647112369917,4.0690452734826745e-05
984,15,kingdom,kingdom,0.0002741829348541347,raw,1.5941444818187147,5.5681672163447126e-05
3497,15,electricity,electr,0.0002741829348541347,raw,1.5941444818187147,5.5681672163447126e-05
94,23,goals,goal,0.0004204138334430065,raw,1.5908055805532002,8.566411102068788e-05
348,31,risk,risk,0.0005666447320318783,raw,1.5891939766588585,0.00011564654987792864
607,66,activities,activ,0.0012064049133581926,raw,1.5889134324011622,0.00024628431918447767
729,35,associated,associ,0.0006397601813263143,raw,1.5886650160540894,0.000130637769306549
875,12,mode,mode,0.00021934634788330776,raw,1.5845750308025643,4.4973658285861136e-05
2687,8,creator,creator,0.00014623089858887184,raw,1.5845750308025643,2.9982438857240758e-05
664,4,simulated,simul,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
865,4,inform,inform,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
897,4,pricing,price,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
1148,4,insufficient,insuffici,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
1229,4,posed,pose,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
2384,4,frankfurt,frankfurt,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
2553,4,swedish,swedish,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
2813,4,canadian,canadian,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
3146,4,leo,leo,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
3211,4,reinforced,reinforc,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
3641,4,metals,metal,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
3738,4,satellites,satellit,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
3794,4,triggered,trigger,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
4060,4,princeton,princeton,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
4234,4,hopkins,hopkin,7.311544929443592e-05,raw,1.5845750308025643,1.4991219428620379e-05
553,17,medicine,medicin,0.0003107406595013526,raw,1.5762067811320475,6.424808326551591e-05
449,64,include,includ,0.0011698471887109747,raw,1.5756860833853181,0.00024200111363344327
3206,28,behaviors,behavior,0.0005118081450610514,stem,1.574422659338546,0.00010600933738810126
1196,13,channels,channel,0.00023762521020691672,raw,1.5736459602703738,4.925686383689553e-05
2217,13,category,categori,0.00023762521020691672,raw,1.5736459602703738,4.925686383689553e-05
3324,9,statistical,statist,0.0001645097609124808,raw,1.5688266738344252,3.426564440827515e-05
3976,9,correlation,correl,0.0001645097609124808,raw,1.5688266738344252,3.426564440827515e-05
1039,73,works,work,0.0013343569496234555,raw,1.5671158094307955,0.00027840836081723564
63,33,novel,novel,0.0006032024566790963,raw,1.5631609362987477,0.00012635456375551462
132,72,systems,system,0.0013160780872998464,raw,1.56104453339237,0.0002762667580417184
1107,40,russia,russia,0.0007311544929443592,raw,1.556404153835868,0.0001541953998372382
706,10,consumption,consumpt,0.0001827886232360898,raw,1.556404153835868,3.854884995930955e-05
1958,5,disadvantages,disadvantag,9.13943116180449e-05,raw,1.556404153835868,1.9274424979654775e-05
2420,5,karl,karl,9.13943116180449e-05,raw,1.556404153835868,1.9274424979654775e-05
2730,5,format,format,9.13943116180449e-05,raw,1.556404153835868,1.9274424979654775e-05
3046,5,indonesia,indonesia,9.13943116180449e-05,raw,1.556404153835868,1.9274424979654775e-05
3104,5,stickiness,sticki,9.13943116180449e-05,stem,1.556404153835868,1.9274424979654775e-05
38,57,original,origin,0.0010418951524457118,raw,1.5525130983429012,0.0002205850858782713
1185,21,relationships,relationship,0.00038385610879578853,raw,1.5511270967350241,8.138090546965349e-05
2840,11,renaissance,renaiss,0.00020106748555969876,raw,1.5463538179823664,4.283205551034394e-05
3265,11,solve,solv,0.00020106748555969876,raw,1.5463538179823664,4.283205551034394e-05
301,28,opportunities,opportun,0.0005118081450610514,raw,1.5445696961888649,0.00010922174155137706
776,28,stages,stage,0.0005118081450610514,raw,1.5445696961888649,0.00010922174155137706
657,6,treatments,treatment,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
846,6,evaluated,evalu,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
914,6,entities,entiti,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
1636,6,criteria,criteria,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
2007,6,improves,improv,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
2146,6,carriage,carriag,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
3445,6,mortar,mortar,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
3633,6,dimensional,dimension,0.00010967317394165388,raw,1.5380550151676715,2.355763053068917e-05
541,62,design,design,0.0011332894640637566,raw,1.535126755388583,0.00024414271640896046
9,106,idea,idea,0.0019375594063025517,raw,1.5346303542863071,0.00041761254122585345
514,25,identified,identifi,0.00045697155809022445,raw,1.5344252471170927,9.851372767379107e-05
3325,33,tests,test,0.0006032024566790963,raw,1.529824516031156,0.000130637769306549
279,40,positive,posit,0.0007311544929443592,raw,1.5290051796477535,0.0001584786053882726
651,7,modified,modifi,0.00012795203626526284,raw,1.5251516103317633,2.7840836081723563e-05
1250,7,map,map,0.00012795203626526284,raw,1.5251516103317633,2.7840836081723563e-05
3336,7,diverse,divers,0.00012795203626526284,raw,1.5251516103317633,2.7840836081723563e-05
3566,7,rockets,rocket,0.00012795203626526284,raw,1.5251516103317633,2.7840836081723563e-05
3890,7,compass,compass,0.00012795203626526284,raw,1.5251516103317633,2.7840836081723563e-05
2701,31,roman,roman,0.0005666447320318783,raw,1.5177350126767137,0.00012421296097999744
2243,24,alexander,alexand,0.0004386926957666155,raw,1.515582159315613,9.637212489827387e-05
804,16,measuring,measur,0.0002924617971777437,raw,1.515582159315613,6.424808326551591e-05
1665,8,scores,score,0.00014623089858887184,raw,1.515582159315613,3.212404163275796e-05
3103,8,originated,origin,0.00014623089858887184,raw,1.515582159315613,3.212404163275796e-05
658,17,testing,test,0.0003107406595013526,raw,1.5116682599944764,6.85312888165503e-05
1255,17,collective,collect,0.0003107406595013526,raw,1.5116682599944764,6.85312888165503e-05
2253,18,mechanical,mechan,0.0003290195218249616,raw,1.5082020520179902,7.28144943675847e-05
2430,9,barriers,barrier,0.0001645097609124808,raw,1.5082020520179902,3.640724718379235e-05
3679,9,fuels,fuel,0.0001645097609124808,stem,1.5082020520179902,3.640724718379235e-05
462,65,approach,approach,0.0011881260510345835,raw,1.5063937332612065,0.00026341714138861523
103,7,rankings,rank,0.00012795203626526284,stem,1.5061034153610688,2.8376236775602862e-05
174,29,joseph,joseph,0.0005300870073846604,raw,1.5041534634919902,0.00011778815265344584
354,10,businesses,busi,0.0001827886232360898,raw,1.5023369325655922,4.0690452734826745e-05
1899,10,makers,maker,0.0001827886232360898,raw,1.5023369325655922,4.0690452734826745e-05
3671,4,adaptive,adapt,7.311544929443592e-05,stem,1.5023369325655922,1.62761810939307e-05
848,32,european,european,0.0005849235943554873,raw,1.4990528573644024,0.000130637769306549
345,76,thinking,think,0.0013891935365942824,raw,1.4981904166037436,0.00031053240244999355
1008,11,smart,smart,0.00020106748555969876,raw,1.4975636538129347,4.4973658285861136e-05
2540,12,dedicated,dedic,0.00021934634788330776,raw,1.4936032525968377,4.925686383689553e-05
3610,3,reinforcing,reinforc,5.483658697082694e-05,stem,1.4936032525968377,1.2314215959223883e-05
505,27,widely,wide,0.0004935292827374424,raw,1.4887839661608886,0.00011136334432689425
851,15,suggests,suggest,0.0002741829348541347,raw,1.484945189853723,6.210648048999872e-05
774,16,decline,declin,0.0002924617971777437,raw,1.4827923364926219,6.638968604103311e-05
833,33,aspects,aspect,0.0006032024566790963,raw,1.4818152968447953,0.0001370625776331006
1154,33,message,messag,0.0006032024566790963,raw,1.4818152968447953,0.0001370625776331006
2251,7,calculator,calcul,0.00012795203626526284,stem,1.4800311750512936,2.9125797747033884e-05
2170,19,skills,skill,0.0003472983841485706,raw,1.477711885260203,7.92393026941363e-05
135,23,includes,includ,0.0004204138334430065,raw,1.4730225448968168,9.637212489827387e-05
584,73,using,use,0.0013343569496234555,raw,1.4579165174658035,0.00031053240244999355
2809,16,transition,transit,0.0002924617971777437,raw,1.4510436381780418,6.85312888165503e-05
486,12,phases,phase,0.00021934634788330776,raw,1.4510436381780418,5.139846661241273e-05
913,12,rank,rank,0.00021934634788330776,raw,1.4510436381780418,5.139846661241273e-05
2629,12,explicit,explicit,0.00021934634788330776,raw,1.4510436381780418,5.139846661241273e-05
3488,10,clock,clock,0.0001827886232360898,raw,1.4510436381780418,4.283205551034394e-05
1134,8,pro,pro,0.00014623089858887184,raw,1.4510436381780418,3.426564440827515e-05
1308,8,partners,partner,0.00014623089858887184,raw,1.4510436381780418,3.426564440827515e-05
670,6,shelf,shelf,0.00010967317394165388,raw,1.4510436381780418,2.5699233306206364e-05
1798,6,choices,choic,0.00010967317394165388,raw,1.4510436381780418,2.5699233306206364e-05
2571,6,accounting,account,0.00010967317394165388,raw,1.4510436381780418,2.5699233306206364e-05
3330,6,credited,credit,0.00010967317394165388,raw,1.4510436381780418,2.5699233306206364e-05
3544,6,currency,currenc,0.00010967317394165388,raw,1.4510436381780418,2.5699233306206364e-05
753,5,reject,reject,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
1230,5,defining,defin,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
1459,5,diagram,diagram,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
1845,5,differs,differ,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
2182,5,typewriter,typewrit,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
2283,5,cathode,cathod,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
2301,5,insulation,insul,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
2914,5,discoveries,discoveri,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
3120,5,psychologist,psychologist,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
3266,5,advancement,advanc,9.13943116180449e-05,raw,1.4510436381780418,2.141602775517197e-05
819,4,relates,relat,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
1472,4,modes,mode,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
2150,4,charging,charg,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
2421,4,marx,marx,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
3389,4,microscope,microscop,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
3461,4,bomber,bomber,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
3644,4,diamond,diamond,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
3843,4,architectural,architectur,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
3874,4,disputes,disput,7.311544929443592e-05,raw,1.4510436381780418,1.7132822204137576e-05
598,3,workshops,workshop,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
693,3,decreasing,decreas,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
1278,3,internally,intern,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
1362,3,documented,document,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
1375,3,turbines,turbin,5.483658697082694e-05,stem,1.4510436381780418,1.2849616653103182e-05
1433,3,compliance,complianc,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
1758,3,ant,ant,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
1892,3,causal,causal,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
1917,3,graphical,graphic,5.483658697082694e-05,stem,1.4510436381780418,1.2849616653103182e-05
1976,3,weaknesses,weak,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2089,3,margins,margin,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2246,3,telephones,telephon,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2250,3,inexpensive,inexpens,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2350,3,sensors,sensor,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2376,3,congestion,congest,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2812,3,wallace,wallac,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
2883,3,outlined,outlin,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3111,3,practitioner,practition,5.483658697082694e-05,stem,1.4510436381780418,1.2849616653103182e-05
3129,3,modify,modifi,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3352,3,indicative,indic,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3597,3,workings,work,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3599,3,schemes,scheme,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3643,3,bearings,bear,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3690,3,graphic,graphic,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
3824,3,armstrong,armstrong,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
4080,3,kenneth,kenneth,5.483658697082694e-05,raw,1.4510436381780418,1.2849616653103182e-05
