,TF,Term,Stem,wTF,SType,Score,wTFref
611,9,allows,allow,0.00045346903814178467,raw,2.4109335057169488,4.0690452734826745e-05
1472,9,vector,vector,0.00045346903814178467,raw,2.4109335057169488,4.0690452734826745e-05
1392,3,incorporate,incorpor,0.00015115634604726154,stem,2.4109335057169488,1.3563484244942248e-05
419,17,multiple,multipl,0.0008565526276011488,raw,2.407842313147276,7.70976999186191e-05
1454,8,implied,impli,0.0004030835894593641,raw,2.40437610517079,3.640724718379235e-05
655,18,selection,select,0.0009069380762835693,raw,2.3849580193136886,8.352250824517069e-05
272,6,files,file,0.0003023126920945231,raw,2.384958019313688,2.7840836081723563e-05
498,6,promoting,promot,0.0003023126920945231,raw,2.384958019313688,2.7840836081723563e-05
1499,6,modified,modifi,0.0003023126920945231,raw,2.384958019313688,2.7840836081723563e-05
521,3,evolving,evolv,0.00015115634604726154,stem,2.384958019313688,1.392041804086178e-05
362,7,integrating,integr,0.0003526981407769436,stem,2.374028948781498,3.2837909224597024e-05
526,5,fixing,fix,0.0002519272434121026,raw,2.3696905471828997,2.355763053068917e-05
786,5,michael,michael,0.0002519272434121026,raw,2.3696905471828997,2.355763053068917e-05
909,5,adopting,adopt,0.0002519272434121026,raw,2.3696905471828997,2.355763053068917e-05
170,13,solutions,solut,0.0006550108328714667,raw,2.3558014350222325,6.210648048999872e-05
1226,12,define,defin,0.0006046253841890462,raw,2.347217691330841,5.782327493896432e-05
981,8,manufacture,manufactur,0.0004030835894593641,raw,2.347217691330841,3.854884995930955e-05
1287,8,applicable,applic,0.0004030835894593641,raw,2.347217691330841,3.854884995930955e-05
42,4,monetary,monetari,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
158,4,resource,resourc,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
237,4,centralized,central,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
400,4,domain,domain,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
685,4,employs,employ,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
1228,4,voluntarily,voluntarili,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
1238,4,adherence,adher,0.00020154179472968206,raw,2.347217691330841,1.9274424979654775e-05
652,16,contribution,contribut,0.0008061671789187282,raw,2.3198187171427267,7.92393026941363e-05
1143,12,african,african,0.0006046253841890462,raw,2.3108500471599664,5.9964877714481516e-05
595,3,jointly,jointli,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
879,3,experimenting,experi,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
941,3,restrictive,restrict,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
978,3,twin,twin,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
1196,3,dispersed,dispers,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
1394,3,violate,violat,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
1557,3,environmental,environment,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
1730,3,ted,ted,0.00015115634604726154,raw,2.3108500471599664,1.4991219428620379e-05
23,143,development,develop,0.007205119161586134,raw,2.309851544830377,0.0007152953270227439
300,19,universal,univers,0.0009573235249659898,raw,2.2959243969432905,9.637212489827387e-05
1230,13,markets,market,0.0006550108328714667,raw,2.2891100605235604,6.638968604103311e-05
1269,20,maintained,maintain,0.0010077089736484103,raw,2.28267917019327,0.00010279693322482546
1377,10,zero,zero,0.0005038544868242052,raw,2.28267917019327,5.139846661241273e-05
1524,5,maker,maker,0.0002519272434121026,raw,2.28267917019327,2.5699233306206364e-05
1719,5,installation,instal,0.0002519272434121026,raw,2.28267917019327,2.5699233306206364e-05
207,12,creating,creat,0.0006046253841890462,raw,2.275758727348696,6.210648048999872e-05
781,7,logic,logic,0.0003526981407769436,raw,2.270844712546267,3.640724718379235e-05
403,9,ownership,ownership,0.00045346903814178467,raw,2.2643300315250734,4.711526106137834e-05
590,9,strategy,strategi,0.00045346903814178467,raw,2.2643300315250734,4.711526106137834e-05
215,6,emerging,emerg,0.0003023126920945231,raw,2.241857175673015,3.212404163275796e-05
529,4,lifetime,lifetim,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
787,4,argues,argu,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
901,4,contributes,contribut,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
1098,4,founder,founder,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
1413,4,relevance,relev,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
1436,4,competitors,competitor,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
1641,4,calculations,calcul,0.00020154179472968206,raw,2.241857175673015,2.141602775517197e-05
995,9,originally,origin,0.00045346903814178467,raw,2.21987826895424,4.925686383689553e-05
383,16,communities,commun,0.0008061671789187282,raw,2.2171645630826435,8.780571379620508e-05
438,5,enabling,enabl,0.0002519272434121026,raw,2.2026364625197337,2.7840836081723563e-05
523,5,communicate,commun,0.0002519272434121026,raw,2.2026364625197337,2.7840836081723563e-05
957,5,adapted,adapt,0.0002519272434121026,raw,2.2026364625197337,2.7840836081723563e-05
597,49,organization,organ,0.0024688869854386053,raw,2.1979379417381795,0.0002741251552662012
729,8,launched,launch,0.0004030835894593641,raw,2.193067011503583,4.4973658285861136e-05
27,49,systems,system,0.0024688869854386053,raw,2.1901558012961244,0.0002762667580417184
1500,5,enforceable,enforc,0.0002519272434121026,stem,2.1835882675490392,2.8376236775602862e-05
426,6,typically,typic,0.0003023126920945231,raw,2.1773186545354437,3.426564440827515e-05
1029,6,optimization,optim,0.0003023126920945231,stem,2.1773186545354437,3.426564440827515e-05
203,3,duplication,duplic,0.00015115634604726154,raw,2.1773186545354437,1.7132822204137576e-05
856,3,parameters,paramet,0.00015115634604726154,raw,2.1773186545354437,1.7132822204137576e-05
1705,3,sip,sip,0.00015115634604726154,stem,2.1773186545354437,1.7132822204137576e-05
636,13,context,context,0.0006550108328714667,raw,2.1677492035192927,7.49560971431019e-05
1341,17,identified,identifi,0.0008565526276011488,raw,2.162719855114291,9.851372767379107e-05
711,14,consumer,consum,0.0007053962815538873,raw,2.159619077436043,8.138090546965349e-05
748,7,corporate,corpor,0.0003526981407769436,raw,2.159619077436043,4.0690452734826745e-05
630,53,yes,ye,0.0026704287801682875,raw,2.158626521523291,0.0003083907996744764
720,32,companies,compani,0.0016123343578374565,raw,2.1579756916923127,0.00018631944146999614
893,8,participate,particip,0.0004030835894593641,raw,2.14654699586869,4.711526106137834e-05
982,4,manufactured,manufactur,0.00020154179472968206,raw,2.14654699586869,2.355763053068917e-05
1692,4,ambiguity,ambigu,0.00020154179472968206,raw,2.14654699586869,2.355763053068917e-05
293,3,advocates,advoc,0.00015115634604726154,stem,2.1364966600151885,1.784668979597664e-05
635,14,joint,joint,0.0007053962815538873,raw,2.1336435910327824,8.352250824517069e-05
445,19,version,version,0.0009573235249659898,raw,2.1322949731614886,0.00011350494710241145
790,5,evolution,evolut,0.0002519272434121026,raw,2.128528490366012,2.9982438857240758e-05
881,5,enterprises,enterpris,0.0002519272434121026,raw,2.128528490366012,2.9982438857240758e-05
46,45,movement,movement,0.002267345190708923,raw,2.1127801333978726,0.0002741251552662012
353,7,founded,found,0.0003526981407769436,raw,2.1083257830484925,4.283205551034394e-05
1192,8,ultimately,ultim,0.0004030835894593641,raw,2.1020952332978564,4.925686383689553e-05
505,58,data,data,0.00292235602358039,raw,2.0652993235958106,0.0003704972801644751
26,18,machines,machin,0.0009069380762835693,raw,2.0595356188790603,0.00011564654987792864
1210,12,spanish,spanish,0.0006046253841890462,raw,2.0595356188790603,7.70976999186191e-05
101,11,benefits,benefit,0.0005542399355066257,raw,2.0595356188790603,7.06728915920675e-05
1041,9,refer,refer,0.00045346903814178467,raw,2.0595356188790603,5.782327493896432e-05
1245,9,scope,scope,0.00045346903814178467,raw,2.0595356188790603,5.782327493896432e-05
695,6,designer,design,0.0003023126920945231,raw,2.0595356188790603,3.854884995930955e-05
797,6,initially,initi,0.0003023126920945231,raw,2.0595356188790603,3.854884995930955e-05
682,5,selecting,select,0.0002519272434121026,raw,2.0595356188790603,3.212404163275796e-05
1280,5,competing,compet,0.0002519272434121026,raw,2.0595356188790603,3.212404163275796e-05
866,4,restricts,restrict,0.00020154179472968206,stem,2.0595356188790603,2.5699233306206368e-05
965,4,independently,independ,0.00020154179472968206,raw,2.0595356188790603,2.5699233306206364e-05
83,3,larry,larri,0.00015115634604726154,raw,2.0595356188790603,1.9274424979654775e-05
422,3,occupants,occup,0.00015115634604726154,raw,2.0595356188790603,1.9274424979654775e-05
566,3,topic,topic,0.00015115634604726154,raw,2.0595356188790603,1.9274424979654775e-05
1242,3,guides,guid,0.00015115634604726154,raw,2.0595356188790603,1.9274424979654775e-05
1447,3,publisher,publish,0.00015115634604726154,raw,2.0595356188790603,1.9274424979654775e-05
1634,3,manual,manual,0.00015115634604726154,raw,2.0595356188790603,1.9274424979654775e-05
276,3,attribution,attribut,0.00015115634604726154,stem,2.037556712160285,1.9702745534758212e-05
185,7,respects,respect,0.0003526981407769436,raw,2.0130156032441673,4.711526106137834e-05
814,7,implications,implic,0.0003526981407769436,raw,2.0130156032441673,4.711526106137834e-05
208,10,testing,test,0.0005038544868242052,raw,1.9949970977414893,6.85312888165503e-05
267,5,solar,solar,0.0002519272434121026,raw,1.9949970977414893,3.426564440827515e-05
489,5,link,link,0.0002519272434121026,raw,1.9949970977414893,3.426564440827515e-05
955,5,aims,aim,0.0002519272434121026,raw,1.9949970977414893,3.426564440827515e-05
969,5,flexibility,flexibl,0.0002519272434121026,raw,1.9949970977414893,3.426564440827515e-05
1407,5,notably,notabl,0.0002519272434121026,raw,1.9949970977414893,3.426564440827515e-05
1122,24,rights,right,0.0012092507683780923,raw,1.9923963160414317,0.00016490341371482416
225,21,article,articl,0.0010580944223308308,raw,1.9831626400944864,0.0001456289887351694
572,12,improve,improv,0.0006046253841890462,raw,1.9794929112055237,8.352250824517069e-05
182,4,consulting,consult,0.00020154179472968206,raw,1.9794929112055237,2.7840836081723563e-05
379,4,commitment,commit,0.00020154179472968206,raw,1.9794929112055237,2.7840836081723563e-05
677,4,incorporated,incorpor,0.00020154179472968206,raw,1.9794929112055237,2.7840836081723563e-05
1477,4,portable,portabl,0.00020154179472968206,raw,1.9794929112055237,2.7840836081723563e-05
1570,4,rely,reli,0.00020154179472968206,raw,1.9794929112055237,2.7840836081723563e-05
1636,4,solids,solid,0.00020154179472968206,raw,1.9794929112055237,2.7840836081723563e-05
1529,7,circuit,circuit,0.0003526981407769436,raw,1.9685638406733337,4.925686383689553e-05
88,27,published,publish,0.0013604071144253539,raw,1.9653484038193592,0.00019060264702103053
291,19,standardization,standard,0.0009573235249659898,stem,1.964757212551771,0.00013420710726574434
1221,10,engineers,engin,0.0005038544868242052,raw,1.9642254390747356,7.06728915920675e-05
202,74,available,avail,0.0037285232024991182,raw,1.960954790206613,0.0005246926800017132
334,16,practices,practic,0.0008061671789187282,raw,1.9604447162348293,0.00011350494710241145
127,3,thesis,thesi,0.00015115634604726154,raw,1.954175103221234,2.141602775517197e-05
314,3,harnesses,har,0.00015115634604726154,stem,1.954175103221234,2.141602775517197e-05
399,3,traditionally,tradit,0.00015115634604726154,raw,1.954175103221234,2.141602775517197e-05
673,3,interactive,interact,0.00015115634604726154,stem,1.954175103221234,2.141602775517197e-05
693,3,utilized,util,0.00015115634604726154,raw,1.954175103221234,2.141602775517197e-05
1024,3,integrity,integr,0.00015115634604726154,raw,1.954175103221234,2.141602775517197e-05
1571,3,balloon,balloon,0.00015115634604726154,raw,1.954175103221234,2.141602775517197e-05
1648,3,viewing,view,0.00015115634604726154,raw,1.954175103221234,2.141602775517197e-05
1680,11,release,releas,0.0005542399355066257,raw,1.945125267701316,7.92393026941363e-05
442,48,terms,term,0.0024185015367561846,raw,1.9355987176482983,0.00034908125240930315
394,10,lists,list,0.0005038544868242052,raw,1.9343724759250545,7.28144943675847e-05
43,5,compensation,compens,0.0002519272434121026,raw,1.9343724759250545,3.640724718379235e-05
198,5,barriers,barrier,0.0002519272434121026,raw,1.9343724759250545,3.640724718379235e-05
1373,7,lock,lock,0.0003526981407769436,raw,1.9260042262545378,5.139846661241273e-05
713,9,enterprise,enterpris,0.00045346903814178467,raw,1.9213852803982432,6.638968604103311e-05
371,4,derivative,deriv,0.00020154179472968206,stem,1.9197736765039015,2.955411830213732e-05
1271,13,intended,intend,0.0006550108328714667,raw,1.9164347752383868,9.637212489827387e-05
3,19,search,search,0.0009573235249659898,raw,1.912932144687185,0.000141345783184135
1236,19,intellectual,intellectu,0.0009573235249659898,raw,1.912932144687185,0.000141345783184135
1462,6,dynamic,dynam,0.0003023126920945231,raw,1.905384939051802,4.4973658285861136e-05
220,27,construction,construct,0.0013604071144253539,raw,1.900107881950958,0.00020345226367413373
241,32,include,includ,0.0016123343578374565,raw,1.8964959916345558,0.00024200111363344327
830,11,self,self,0.0005542399355066257,raw,1.892481534215894,8.352250824517069e-05
338,7,approaches,approach,0.0003526981407769436,raw,1.8851822317342826,5.3540069387929924e-05
939,7,component,compon,0.0003526981407769436,raw,1.8851822317342826,5.3540069387929924e-05
256,19,electronic,electron,0.0009573235249659898,raw,1.8830791815375036,0.0001456289887351694
417,12,core,core,0.0006046253841890462,raw,1.8818544416416079,9.208891934723948e-05
486,20,platform,platform,0.0010077089736484103,raw,1.8772140620851057,0.0001541953998372382
435,5,representation,represent,0.0002519272434121026,raw,1.8772140620851057,3.854884995930955e-05
1118,5,technological,technolog,0.0002519272434121026,raw,1.8772140620851057,3.854884995930955e-05
770,8,suggests,suggest,0.0004030835894593641,raw,1.8702936192405317,6.210648048999872e-05
1140,8,fees,fee,0.0004030835894593641,raw,1.8702936192405317,6.210648048999872e-05
195,11,languages,languag,0.0005542399355066257,raw,1.8671637262316043,8.566411102068788e-05
1270,12,driven,driven,0.0006046253841890462,raw,1.858864923416909,9.423052212275668e-05
826,6,capabilities,capabl,0.0003023126920945231,raw,1.858864923416909,4.711526106137834e-05
114,3,subsequently,subsequ,0.00015115634604726154,raw,1.858864923416909,2.355763053068917e-05
151,3,cheaper,cheaper,0.00015115634604726154,raw,1.858864923416909,2.355763053068917e-05
471,3,arrays,array,0.00015115634604726154,stem,1.858864923416909,2.355763053068917e-05
1662,3,oriented,orient,0.00015115634604726154,raw,1.858864923416909,2.355763053068917e-05
514,22,created,creat,0.0011084798710132514,raw,1.854741206233047,0.00017346982481689297
1013,16,uses,use,0.0008061671789187282,raw,1.8531991858812318,0.00012635456375551462
226,13,via,via,0.0006550108328714667,raw,1.8518962541008157,0.00010279693322482546
499,12,includes,includ,0.0006046253841890462,raw,1.8363920675648504,9.637212489827387e-05
99,4,ryan,ryan,0.00020154179472968206,raw,1.8363920675648504,3.212404163275796e-05
1101,4,considers,consid,0.00020154179472968206,raw,1.8363920675648504,3.212404163275796e-05
1519,4,coordination,coordin,0.00020154179472968206,raw,1.8363920675648504,3.212404163275796e-05
755,22,requirements,requir,0.0011084798710132514,raw,1.830349753108888,0.00017775303036792736
1058,5,directors,director,0.0002519272434121026,raw,1.82314684081483,4.0690452734826745e-05
1551,5,broader,broader,0.0002519272434121026,raw,1.82314684081483,4.0690452734826745e-05
1325,6,discrimination,discrimin,0.0003023126920945231,raw,1.8144131608460752,4.925686383689553e-05
1457,6,plug,plug,0.0003023126920945231,raw,1.8144131608460752,4.925686383689553e-05
1127,24,openness,open,0.0012092507683780923,stem,1.7982403016004742,0.00020023985951085792
269,50,value,valu,0.002519272434121026,raw,1.7718535464272793,0.0004283205551034394
1151,16,reasonable,reason,0.0008061671789187282,raw,1.7718535464272793,0.0001370625776331006
621,14,review,review,0.0007053962815538873,raw,1.7718535464272793,0.00011992975542896303
1113,12,comparison,comparison,0.0006046253841890462,raw,1.7718535464272793,0.00010279693322482546
1171,8,collective,collect,0.0004030835894593641,raw,1.7718535464272793,6.85312888165503e-05
11,6,functional,function,0.0003023126920945231,raw,1.7718535464272793,5.139846661241273e-05
1425,6,cycle,cycl,0.0003023126920945231,raw,1.7718535464272793,5.139846661241273e-05
1315,4,permissible,permiss,0.00020154179472968206,stem,1.7718535464272793,3.426564440827515e-05
1334,4,parliament,parliament,0.00020154179472968206,raw,1.7718535464272793,3.426564440827515e-05
1661,4,sketch,sketch,0.00020154179472968206,raw,1.7718535464272793,3.426564440827515e-05
229,3,loosely,loos,0.00015115634604726154,raw,1.7718535464272793,2.5699233306206364e-05
992,3,functioning,function,0.00015115634604726154,raw,1.7718535464272793,2.5699233306206364e-05
1108,3,chris,chri,0.00015115634604726154,raw,1.7718535464272793,2.5699233306206364e-05
1387,3,overall,overal,0.00015115634604726154,raw,1.7718535464272793,2.5699233306206364e-05
1535,3,focused,focus,0.00015115634604726154,raw,1.7718535464272793,2.5699233306206364e-05
607,36,using,use,0.0018138761525671387,raw,1.7649331035827058,0.00031053240244999355
541,9,devices,devic,0.00045346903814178467,raw,1.744454572239165,7.92393026941363e-05
676,9,feature,featur,0.00045346903814178467,raw,1.744454572239165,7.92393026941363e-05
1190,7,argued,argu,0.0003526981407769436,raw,1.7367622266160092,6.210648048999872e-05
81,6,tim,tim,0.0003023126920945231,raw,1.7310315519070243,5.3540069387929924e-05
626,15,competition,competit,0.0007557817302363078,raw,1.7230633822578474,0.00013492097485758343
344,10,urban,urban,0.0005038544868242052,raw,1.7230633822578474,8.994731657172227e-05
501,5,smart,smart,0.0002519272434121026,raw,1.7230633822578474,4.4973658285861136e-05
92,8,mechanical,mechan,0.0004030835894593641,raw,1.7112289246108445,7.28144943675847e-05
375,4,combine,combin,0.00020154179472968206,raw,1.7112289246108445,3.640724718379235e-05
615,4,brand,brand,0.00020154179472968206,raw,1.7112289246108445,3.640724718379235e-05
746,4,interaction,interact,0.00020154179472968206,raw,1.7112289246108445,3.640724718379235e-05
962,4,chip,chip,0.00020154179472968206,raw,1.7112289246108445,3.640724718379235e-05
1300,4,captures,captur,0.00020154179472968206,stem,1.7112289246108445,3.640724718379235e-05
1629,4,economics,econom,0.00020154179472968206,raw,1.7112289246108445,3.640724718379235e-05
1084,7,associations,associ,0.0003526981407769436,raw,1.702860674940328,6.424808326551591e-05
218,9,controlled,control,0.00045346903814178467,raw,1.6918108387537432,8.352250824517069e-05
200,12,widely,wide,0.0006046253841890462,raw,1.691810838753743,0.00011136334432689425
1494,6,controversy,controversi,0.0003023126920945231,raw,1.691810838753743,5.5681672163447126e-05
821,3,propose,propos,0.00015115634604726154,raw,1.691810838753743,2.7840836081723563e-05
859,3,mix,mix,0.00015115634604726154,raw,1.691810838753743,2.7840836081723563e-05
1359,3,adopt,adopt,0.00015115634604726154,raw,1.691810838753743,2.7840836081723563e-05
1417,3,guaranteed,guarante,0.00015115634604726154,raw,1.691810838753743,2.7840836081723563e-05
385,8,producing,produc,0.0004030835894593641,raw,1.6822413877375921,7.49560971431019e-05
542,10,mobile,mobil,0.0005038544868242052,raw,1.6765433666229546,9.423052212275668e-05
1258,5,voluntary,voluntari,0.0002519272434121026,raw,1.6765433666229546,4.711526106137834e-05
456,7,allowing,allow,0.0003526981407769436,raw,1.670070852117337,6.638968604103311e-05
302,9,drawing,draw,0.00045346903814178467,raw,1.666493030769453,8.566411102068788e-05
860,9,combined,combin,0.00045346903814178467,raw,1.666493030769453,8.566411102068788e-05
622,38,developed,develop,0.0019146470499319796,raw,1.659935630223294,0.0003640724718379235
758,16,allow,allow,0.0008061671789187282,raw,1.654070510770896,0.0001541953998372382
779,6,concepts,concept,0.0003023126920945231,raw,1.654070510770896,5.782327493896432e-05
247,4,transport,transport,0.00020154179472968206,raw,1.654070510770896,3.854884995930955e-05
1132,4,committees,committe,0.00020154179472968206,raw,1.654070510770896,3.854884995930955e-05
886,15,application,applic,0.0007557817302363078,raw,1.6466904034732734,0.0001456289887351694
600,34,market,market,0.0017131052552022976,raw,1.641083315244085,0.00033194843020516553
1156,14,bodies,bodi,0.0007053962815538873,raw,1.6383221538027568,0.0001370625776331006
316,35,building,build,0.001763490703884718,raw,1.6383221538027566,0.0003426564440827515
183,17,traditional,tradit,0.0008565526276011488,raw,1.6346524249137944,0.00016704501649034137
875,5,don,don,0.0002519272434121026,raw,1.6320916040521207,4.925686383689553e-05
915,5,registered,regist,0.0002519272434121026,raw,1.6320916040521207,4.925686383689553e-05
1252,26,technical,technic,0.0013100216657429334,raw,1.628752702786606,0.00025699233306206366
718,37,industry,industri,0.0018642616012495591,raw,1.6274022636887344,0.0003662140746134407
745,8,blocks,block,0.0004030835894593641,raw,1.6266715365827813,7.92393026941363e-05
284,30,services,servic,0.0015115634604726156,raw,1.6248713560786336,0.0002976827857968904
465,14,objects,object,0.0007053962815538873,raw,1.6228179672667913,0.00013920418040861782
230,4,initiatives,initi,0.00020154179472968206,stem,1.6199375044014375,3.988735169400779e-05
913,15,independent,independ,0.0007557817302363078,raw,1.617702866600021,0.0001499121942862038
749,6,advantages,advantag,0.0003023126920945231,raw,1.617702866600021,5.9964877714481516e-05
243,3,publishing,publish,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
808,3,creator,creator,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
844,3,fix,fix,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
883,3,capability,capabl,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
952,3,custom,custom,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
1100,3,criticized,critic,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
1402,3,fails,fail,0.00015115634604726154,raw,1.617702866600021,2.9982438857240758e-05
1487,11,element,element,0.0005542399355066257,raw,1.6047994617641133,0.00011136334432689425
1316,8,copy,copi,0.0004030835894593641,raw,1.60000328950062,8.138090546965349e-05
1025,4,applies,appli,0.00020154179472968206,raw,1.60000328950062,4.0690452734826745e-05
1635,4,curves,curv,0.00020154179472968206,raw,1.60000328950062,4.0690452734826745e-05
533,9,environment,environ,0.00045346903814178467,raw,1.594172369189827,9.208891934723948e-05
1390,21,developers,develop,0.0010580944223308308,stem,1.5903826915136376,0.00021568999381994626
1734,5,tractor,tractor,0.0002519272434121026,raw,1.5895319896333246,5.139846661241273e-05
540,26,wide,wide,0.0013100216657429334,raw,1.587930708266351,0.00026770034693964965
248,11,vehicles,vehicl,0.0005542399355066257,raw,1.5857512667934188,0.00011350494710241145
963,11,content,content,0.0005542399355066257,raw,1.5857512667934188,0.00011350494710241145
1102,6,ethical,ethic,0.0003023126920945231,raw,1.582611546788751,6.210648048999872e-05
85,7,alternative,altern,0.0003526981407769436,raw,1.577697531986322,7.28144943675847e-05
28,121,use,use,0.006096639290572883,raw,1.572122435737813,0.0012656872403306635
631,11,decisions,decis,0.0005542399355066257,raw,1.5670591337812663,0.00011564654987792864
1197,4,copying,copi,0.00020154179472968206,stem,1.5655171134294508,4.211818791850487e-05
791,5,customization,custom,0.0002519272434121026,stem,1.5587603309665712,5.300466869405062e-05
1401,5,dependencies,depend,0.0002519272434121026,stem,1.5587603309665712,5.300466869405062e-05
1321,16,features,featur,0.0008061671789187282,raw,1.5487099951130696,0.00017132822204137576
1049,9,february,februari,0.00045346903814178467,raw,1.5487099951130696,9.637212489827387e-05
1174,9,referred,refer,0.00045346903814178467,raw,1.5487099951130696,9.637212489827387e-05
244,8,tool,tool,0.0004030835894593641,raw,1.5487099951130696,8.566411102068788e-05
432,8,focus,focu,0.0004030835894593641,raw,1.5487099951130696,8.566411102068788e-05
1364,5,attached,attach,0.0002519272434121026,raw,1.5487099951130696,5.3540069387929924e-05
240,4,notable,notabl,0.00020154179472968206,raw,1.5487099951130696,4.283205551034394e-05
436,4,input,input,0.00020154179472968206,raw,1.5487099951130696,4.283205551034394e-05
868,4,expanded,expand,0.00020154179472968206,raw,1.5487099951130696,4.283205551034394e-05
1249,4,dominated,domin,0.00020154179472968206,raw,1.5487099951130696,4.283205551034394e-05
1665,4,manage,manag,0.00020154179472968206,raw,1.5487099951130696,4.283205551034394e-05
502,3,tightly,tightli,0.00015115634604726154,raw,1.5487099951130694,3.212404163275796e-05
684,3,placement,placement,0.00015115634604726154,raw,1.5487099951130694,3.212404163275796e-05
1172,3,originated,origin,0.00015115634604726154,raw,1.5487099951130694,3.212404163275796e-05
1342,3,qualify,qualifi,0.00015115634604726154,raw,1.5487099951130694,3.212404163275796e-05
1723,3,scholar,scholar,0.00015115634604726154,raw,1.5487099951130694,3.212404163275796e-05
365,6,academics,academ,0.0003023126920945231,stem,1.532180693161859,6.53188846532745e-05
32,8,involves,involv,0.0004030835894593641,raw,1.5240173825226981,8.780571379620508e-05
1467,15,solid,solid,0.0007557817302363078,raw,1.5223926867956965,0.00016490341371482416
683,6,winning,win,0.0003023126920945231,raw,1.5159201722900786,6.638968604103311e-05
1326,6,considerations,consider,0.0003023126920945231,raw,1.5159201722900786,6.638968604103311e-05
581,22,quality,qualiti,0.0011084798710132514,raw,1.5129919125109905,0.00024414271640896046
1410,3,participative,particip,0.00015115634604726154,stem,1.511322463041449,3.3347814647339215e-05
1490,5,card,card,0.0002519272434121026,raw,1.5094892819597883,5.5681672163447126e-05
110,17,develop,develop,0.0008565526276011488,raw,1.5027248818712462,0.00019060264702103053
1133,20,interested,interest,0.0010077089736484103,raw,1.4999198309436377,0.00022486829142930568
675,4,submitted,submit,0.00020154179472968206,raw,1.4999198309436377,4.4973658285861136e-05
96,12,benefit,benefit,0.0006046253841890462,raw,1.4999198309436375,0.00013492097485758343
1056,10,august,august,0.0005038544868242052,raw,1.4904410869890938,0.00011350494710241145
1164,10,payment,payment,0.0005038544868242052,raw,1.4904410869890938,0.00011350494710241145
1059,3,founding,found,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1139,3,requiring,requir,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1322,3,implies,impli,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1589,3,maintains,maintain,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1698,3,sites,site,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1701,3,switched,switch,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1722,3,linked,link,0.00015115634604726154,raw,1.4841714739754985,3.426564440827515e-05
1198,11,exist,exist,0.0005542399355066257,raw,1.4785057364398213,0.00012635456375551462
55,8,external,extern,0.0004030835894593641,raw,1.4763893335334433,9.208891934723948e-05
722,8,marketing,market,0.0004030835894593641,raw,1.4763893335334433,9.208891934723948e-05
1411,5,supporting,support,0.0002519272434121026,raw,1.4717489539769413,5.782327493896432e-05
1718,5,festival,festiv,0.0002519272434121026,raw,1.4717489539769413,5.782327493896432e-05
604,7,relationships,relationship,0.0003526981407769436,raw,1.4664718968760975,8.138090546965349e-05
1479,7,specifically,specif,0.0003526981407769436,raw,1.4664718968760975,8.138090546965349e-05
511,16,operating,oper,0.0008061671789187282,raw,1.4648285111323676,0.00018631944146999614
424,11,scale,scale,0.0005542399355066257,raw,1.46169861812344,0.00012849616653103183
1138,11,governments,govern,0.0005542399355066257,raw,1.4451693161722294,0.000130637769306549
206,41,cost,cost,0.0020658033959792413,raw,1.4379979706972383,0.0004904270355934381
122,15,proposed,propos,0.0007557817302363078,raw,1.4353813098060666,0.00017989463314344454
1456,5,specified,specifi,0.0002519272434121026,raw,1.4353813098060666,5.9964877714481516e-05
988,6,functionality,function,0.0003023126920945231,stem,1.4235468521590637,7.281449436758468e-05
473,21,decision,decis,0.0010580944223308308,raw,1.4235468521590635,0.00025485073028654645
135,6,currently,current,0.0003023126920945231,raw,1.4235468521590635,7.28144943675847e-05
